 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
0 6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 11.0 80000320.0
1 6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 0.0 6.0 11.0 8.0 80000321.0
2 6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 6.0 11.0 8.0 4.0 80000322.0
3 6235.0 41446 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 1.0 1.0 17.0 44.0 80001189.0
4 6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 0.0 16.0 43.0 45.0 80001190.0
6 6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 0.0 0.0 27.0 29.0 11.0 0.0 80001192.0
7 6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 1.0 1.0 50.0 184.0 80001376.0
8 6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 0.0 49.0 183.0 228.0 80001377.0
10 6235.0 41446 l1 PP2 0.0 10.0 1.0 1.0 0.0 0.0 134.0 179.0 104.0 13.0 80001379.0
12 6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 0.0 1.0 50.0 166.0 80004635.0
15 6235.0 41446 l1 PP2 0.0 15.0 1.0 1.0 0.0 0.0 116.0 150.0 81.0 3.0 80004638.0
16 6235.0 41446 l1 PP2 0.0 16.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 69.0 80005567.0
19 6235.0 41446 l1 PP2 0.0 19.0 1.0 1.0 0.0 0.0 62.0 132.0 120.0 61.0 80005570.0
20 6235.0 41446 l1 PP2 0.0 20.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 10.0 80005731.0
22 6235.0 41446 l1 PP2 0.0 22.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 3.0 80005733.0
23 6235.0 41446 l1 PP2 0.0 23.0 1.0 1.0 1.0 0.0 0.0 5.0 7.0 6.0 80006088.0
24 6235.0 41446 l1 PP2 0.0 24.0 1.0 1.0 0.0 0.0 5.0 7.0 6.0 4.0 80006089.0
25 6235.0 41446 l1 PP2 0.0 25.0 1.0 1.0 1.0 0.0 0.0 6.0 12.0 10.0 80006190.0
26 6235.0 41446 l1 PP2 0.0 26.0 1.0 1.0 0.0 0.0 6.0 12.0 10.0 6.0 80006191.0
27 6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 14.0 59.0 80001057.0
28 6235.0 41446 l1 PP2 1.0 1.0 1.0 1.0 0.0 0.0 0.0 14.0 59.0 80.0 80001058.0
30 6235.0 41446 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 45.0 66.0 45.0 12.0 80001060.0
32 6235.0 41446 l1 PP2 1.0 5.0 1.0 1.0 1.0 0.0 2.0 8.0 8.0 5.0 80001191.0
33 6235.0 41446 l1 PP2 1.0 6.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 8.0 80001377.0
35 6235.0 41446 l1 PP2 1.0 8.0 1.0 1.0 0.0 0.0 0.0 4.0 13.0 14.0 80003668.0
37 6235.0 41446 l1 PP2 1.0 10.0 1.0 1.0 1.0 0.0 0.0 5.0 12.0 12.0 80003851.0
38 6235.0 41446 l1 PP2 1.0 11.0 1.0 1.0 1.0 0.0 5.0 12.0 12.0 7.0 80003852.0
39 6235.0 41446 l1 PP2 1.0 12.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 8.0 80004636.0
41 6235.0 41446 l1 PP2 1.0 14.0 1.0 1.0 0.0 0.0 0.0 1.0 19.0 36.0 80005568.0
43 6235.0 41446 l1 PP2 1.0 16.0 1.0 1.0 0.0 0.0 18.0 35.0 30.0 14.0 80005570.0
45 6235.0 41446 l1 PP2 2.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 8.0 80001058.0
50 6235.0 41446 l1 PP2 2.0 5.0 1.0 1.0 0.0 0.0 30.0 51.0 38.0 13.0 80001470.0
52 6235.0 41446 l1 PP2 2.0 7.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 13.0 80003064.0
54 6235.0 41446 l1 PP2 2.0 9.0 1.0 1.0 0.0 0.0 6.0 12.0 10.0 5.0 80003066.0
