 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
0 6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 4.0 80000018.0
1 6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 0.0 0.0 1.0 0.0 8.0 27.0 80000481.0
2 6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 0.0 7.0 26.0 29.0 80000482.0
4 6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 19.0 22.0 10.0 0.0 80000484.0
5 6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 0.0 0.0 0.0 3.0 9.0 11.0 80000732.0
7 6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 6.0 8.0 6.0 1.0 80000734.0
9 6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 9.0 80001649.0
12 6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 3.0 80002253.0
15 6235.0 41446 l1 PP2 0.0 15.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 4.0 80002914.0
16 6235.0 41446 l1 PP2 0.0 16.0 1.0 1.0 0.0 0.0 2.0 2.0 6.0 15.0 80003111.0
17 6235.0 41446 l1 PP2 0.0 17.0 1.0 1.0 0.0 0.0 0.0 4.0 13.0 14.0 80003112.0
20 6235.0 41446 l1 PP2 0.0 20.0 1.0 1.0 0.0 0.0 0.0 4.0 10.0 12.0 80004139.0
22 6235.0 41446 l1 PP2 0.0 22.0 1.0 1.0 0.0 0.0 0.0 3.0 22.0 34.0 80004316.0
24 6235.0 41446 l1 PP2 0.0 24.0 1.0 1.0 0.0 0.0 19.0 31.0 24.0 10.0 80004318.0
25 6235.0 41446 l1 PP2 0.0 25.0 1.0 1.0 0.0 0.0 0.0 4.0 62.0 137.0 80004474.0
27 6235.0 41446 l1 PP2 0.0 27.0 1.0 1.0 0.0 0.0 58.0 133.0 126.0 65.0 80004476.0
28 6235.0 41446 l1 PP2 0.0 28.0 1.0 1.0 0.0 0.0 75.0 68.0 7.0 0.0 80004477.0
30 6235.0 41446 l1 PP2 0.0 30.0 1.0 1.0 0.0 0.0 0.0 1.0 14.0 40.0 80004975.0
33 6235.0 41446 l1 PP2 0.0 33.0 1.0 1.0 0.0 0.0 26.0 35.0 21.0 0.0 80004978.0
34 6235.0 41446 l1 PP2 0.0 34.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 80005353.0
35 6235.0 41446 l1 PP2 0.0 35.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 5.0 80005354.0
36 6235.0 41446 l1 PP2 0.0 36.0 1.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 80005411.0
37 6235.0 41446 l1 PP2 0.0 37.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 7.0 80005412.0
39 6235.0 41446 l1 PP2 0.0 39.0 1.0 1.0 0.0 0.0 0.0 2.0 13.0 23.0 80006734.0
41 6235.0 41446 l1 PP2 0.0 41.0 1.0 1.0 0.0 0.0 11.0 21.0 18.0 8.0 80006736.0
42 6235.0 41446 l1 PP2 0.0 42.0 1.0 1.0 1.0 0.0 0.0 4.0 6.0 4.0 80006756.0
43 6235.0 41446 l1 PP2 0.0 43.0 1.0 1.0 0.0 0.0 0.0 5.0 37.0 61.0 80007392.0
45 6235.0 41446 l1 PP2 0.0 45.0 1.0 1.0 0.0 0.0 32.0 56.0 45.0 20.0 80007394.0
46 6235.0 41446 l1 PP2 0.0 46.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 7.0 80007805.0
48 6235.0 41446 l1 PP2 0.0 48.0 1.0 1.0 0.0 0.0 0.0 0.0 13.0 29.0 80007830.0
50 6235.0 41446 l1 PP2 0.0 50.0 1.0 1.0 0.0 0.0 14.0 30.0 29.0 15.0 80007832.0
51 6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 0.0 3.0 7.0 8.0 80000017.0
53 6235.0 41446 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 4.0 80000199.0
54 6235.0 41446 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 0.0 1.0 25.0 75.0 80000481.0
57 6235.0 41446 l1 PP2 1.0 6.0 1.0 1.0 0.0 0.0 50.0 60.0 29.0 0.0 80000484.0
58 6235.0 41446 l1 PP2 1.0 7.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 7.0 80000732.0
60 6235.0 41446 l1 PP2 1.0 9.0 1.0 1.0 0.0 0.0 1.0 1.0 9.0 33.0 80001648.0
61 6235.0 41446 l1 PP2 1.0 10.0 1.0 1.0 0.0 0.0 0.0 8.0 32.0 42.0 80001649.0
63 6235.0 41446 l1 PP2 1.0 12.0 1.0 1.0 0.0 0.0 24.0 34.0 19.0 2.0 80001651.0
